,area,title,id,description,requirements
640,מרכז,Full Stack Team leader,323785,"לחברה SU יחודית השייכת לחברת אבטחת מידע גדולה דרוש/ה ר""צ Full Stack ניהול צוות של כ-4-5 אנשי פיתוח , כ- 30% HANDS ON כפיפות סמנכ""ל מוצרים","כ-7 שנות ניסיון בפיתוח ניסיון בטכנולוגיות כגון : PHP, JS, C#/Java/C++, Python ניסיון עםnetworking and OS ניסיון עם DATA BASES כגון SQL/NoSQL ניסיון בקונפיגורציה ותחזוקה של אפליקציות כגון : Apache, MySQL, Mongo, ניסיון בניהול צוות עובדים"
641,מרכז,Java Server,325837,"חברת SU מצליחה בעולם ה e-commerce, המפתחת טכנולוגיה ייחודית מחפשת מפתח/ת JAVA מומחה!","לפחות 7 שנות ניסיון בפיתוח- חובה4 שנות ניסיון בפיתוח JAVA לצד הSERVER.ניסיון בפיתוח JAVA לWEB.טכנולוגיית TOMCAT, HIBERNET, SPRING."
642,שרון,Front end Developer,319085,"חברת START UP שהוקמה בשנת 2006, מונה כ- 100 איש ומפתחת פלטפורמת Big Data ,שמבצעת אנליזה חכמה על התנהגות צרכנים בעזרת אלגוריתמים, מעוניינת לגייס Front end Developerחברה יציבה, מבוססת ומצליחה מאד ! ","3+ שנות ניסיון בפיתוח Frontend- JS, HTML, CSS ניסיון ב- HTML5, CSS3, AJAXCoffee script, Back bone.JS, Twitter boot strap, Node.JS יתרוןיתרון ל- PHP Agile -יתרוןLINUX -יתרון ניסיון בעבודה בחברות סטארטאפ / חברות קטנות – יתרון."
643,מרכז,Kernel Team Leader,325888,"חברת הייטק גלובלית, יציבה ומצליחה, מעולמות התקשורת, מגייסת ר""צ KERNEL הובלת צוות הכולל 3 עובדיםאחריות על הובלת ארכיטקטורה, עיצוב ופיתוח של מודלי NETWORK, בLINUX KERNEL,פיתוח צד סרבר-TCP/IP","שנתיים ומעלה ניסיון בתפקיד ראש צוות-חובהניסיון בחברות תקשורת, טלקום-חובה5 ומעלה שנות ניסיון בפיתוח( LINUX KERNEL ( C/++C-חובהידע בפרוטוקולי תקשורת TCP/IP"
644,שרון,FULL STACK DEVELOPER,325564,"חברת סטארט אפ מבטיחה מאוד, שהוקמה על ידי 3 יזמים מנוסים מאודפיתחה אפליקציה מדליקה, ונמצאת לאחר גיוס הוןחברת סטארט אפ צעירה, מגייסת מפתח/ת FULL STACK",ניסיון ומומחיות בפיתוח IOS-חובה!ניסיון בפיתוח בצד הCLIENT בתחום הWEB-חובה!
645,מרכז,Senior C++ Developer ,321867,"חברת הייטק המשמשת ספקית גלובלית של פתרונות תוכנה חדשניים לתעשיית השירותים הפיננסיות, מעוניינת לגייס לשורותיה Senior C++ Developer ","חובה על תואר במדעי המחשב או תואר רלוונטי אחר 3-4 ש""נ ומעלה בפיתוח ++C (לא משנה אם תחת מע""ה LINUX/WIN) חובה על ניסיון ב-SQL ואנגלית ברמה מעולה יתרון לניסיון במערכתו מידע גדולות, ובמתודולוגיות Agile-Scrum יתרון לניסיון במערכות XML and ACORD יתרון לניסיון בהובלת צוות יתרון לניסיון עבודה עם Oracle, DB2, MSSQL"
646,מרכז,C++ DEVELOPER,323677,"חברת הייטק מצליחה, מעניינת ויציבה, אשר משמשת ענקית גלובלית של פתרונות תוכנה חדשניים לתעשיית השירותים הפיננסיות, מעוניינת לגייס C++ DEVELOPER","חובה תואר במדעי המחשב או תואר רלוונטי אחר 1-3 ש""נ ומעלה בפיתוח ++C (לא משנה אם תחת מע""ה LINUX/WIN) חובה ניסיון ב-SQL ואנגלית ברמה מעולה יתרון לניסיון במערכתו מידע גדולות ובמתודולוגיות Agile-Scrum יתרון לניסיון במערכות XML and ACORD יתרון לניסיון בהובלת צוות יתרון לניסיון עבודה עם Oracle, DB2, MSSQL"
647,מרכז,Senior Performance Expert,325176,"חברת הייטק מצליחה, מעניינת ויציבה מאד, אשר הינה ספקית גלובלית של פתרוני תוכנה חדשניים לתעשיית השירותים הפיננסיות, מעוניינת לגייס Senior Performance Expert","2-3 ש""נ בתפקיד דומה ניסיון בעבודה מול DB SQL SERVER/ORACLEיתרון לניסיון ב-C++/JAVA"
648,שרון,Senior WEB developer,322627,"חברת הייטק גלובלית, המפתחת תוכנות CALL CENTER על CLOUDמגייסים מפתח/ת WEB בכיר/ת כחלק מהובלת צוות FRONTEND ","תואר ראשון לפחות במדעי המחשב או הנדסת תוכנהלפחות 4 שנות ניסיון בפיתוח FRONTENDידע מעמיק בטכנולוגיות בצד הקליינט: Angolar, JavaScripts, HTML, CSSידע ב-C#ידע ב-SQLיתרון לDOT NET,  signalR"
649,מרכז,Front-end Developer,325326,לחברת S.U. מעולה אשר מפתחים מערכות SECURITY להגנה על CLOUD דרוש מפתח frontend    ,ניסיון של שנתיים בפיתוח WEB!  ניסיון בAngularJS חובה ניסיון עמוק בjavascript כתיבה ב HTML ניסיון על מוצרי WEB עם רמת סיבוכיות גבוהה
650,שרון,Senior Software Embedded Engineer,325602,"חברת הייטק אשר מפתחת מוצר, המאפשר איסוף אינפורמציה עשירה אודות הפעילות המתרחשת בתוך בניינים לטובת חסכון באנרגיה, ניהול הבניין, נוחות ובטחון הנוכחים בו ועבור מידע עסקי, מעוניינת לגייס Senior Software Embedded Engineer","תואר ראשון במדעי המחשב/הנדסת מחשבים וכדומה5 ש""נ בפיתוח, מתוכן 3 שנים לפחות בפיתוח בסביבת RT-EMBניסיון בפיתוח Embedded-Linux user-space, יתרון לפיתוח ב- KERNEL ו- BSP"
651,מרכז,SOFTWARE DEVELOPER,325343,"שימו לב ! חברת SECURITY יציבה ומבוססת, היושבת במרכז הארץ, מעוניינת לגייס מפתח בכיר לפיתוח ב- PYTHON.","דרישות:ניסיון בפיתוח תוכנה- ניתן להגיע מ- PYTHON, PHP, RUBY• ניסיון בפיתוח תוכנה התאמה אישית & אינטגרציה (השימוש בממשקי API, חיבור מספר יישומים וכו ')• ידע וניסיון ב- Linux (לפחות ברמת sys-admin)• ידע וניסיון בעבודה ברשת ארכיטקטורות (TCP / IP, וכו 'ניתוב בסיסי)• ידע וניסיון HTTP, APIs נינוחה, SOAP"
652,מרכז,Senior iOS developer,321929,דרוש Senior iOS developer,"לפחות 3 ש""נ בפיתוח אפליקצית IOS * הבנה מעמיקה בפיתוח MOBILE * הבנה מעמיקה בiOS libraries * ניסיון בעיצוב RESTful APIs ופיתוח אפליקציות CLIENT * ניסיון בעבודה עם אפלקיציות MOBILE * ידע בApple approval & distribution process"
653,שרון,Front end developer,325163,דרוש מתכנת Front end developer לתפקיד הכולל ברובו פיתוח לצד ה CLIENT לחברה בתחום הוירטואליזציה המונה מעל 50 עובדים בהרצליה ,מעל 3 שנות ניסיון כ Front end developer הבנה חזקה בארכיטקטורת UI / UXHTML5 ו- CSS3 (SASS) ו- Javascript (AngularJS) - חובה !!
654,מרכז,Senior .NET/Client developer,319536,דרוש מתכנת DOT NET עם התמחות בפיתוח לצד ה CLIENT  לחברת תקשורת בינלאומית במרכז הארץ,יתרון משמעותי לבעלי ניסיון בפיתוח WPF  מעל 7 שנות ניסיון בפיתוח C SHARP  השכלה אקדמאית מאוניברסיטה מוכרת
655,מרכז,Front end developer,323133,"לחברת הייטק צומחת מבטיחה,  דרוש/ה מהנדס/ת תוכנה Front End","ניסיון לפחות של 4 שנים ב- JAVA SCRIPT--חובה!3 ומעלה שנות ניסיון בפיתוח front endניסיון בפיתוח WEB (לא פיתוח אתרים)יתרון למובייל, יתרון לוידאו"
656,שרון,UI/UX developer,325104,"חברת START UP מושקעת,שהוקמה השנה ומפתחת פטנט יחד עם מכון וייצמן אשר מתאים את התזונה האישית לכל אדם בהתאם למבנה הDNA, הדם, רוק וצואה , מעוניינת לגייס UI/UX DESIGNER","3 + ש""נ בתפקיד UI/UXהיכרות עם HTML, CSSניסיון באנימציותניסיון ב- UI רספונסיבייתרון ל- Javascript, JQuery , AngularJS. nodeJS"
657,שפלה,SOFTWARE DEVELOPER,325001,"חברת הייטק אשר מתמחה בפיתוח ועיצוב תוכנות, אשר מייעלות את התהליך לפני תחילת הייצור למעגלים מודפסים ותוכנות CAM, מעוניינת לגייס מהנדס תוכנה","מועמדים עם ניסיון בפיתוח C/C++ ניסיון בעבודה תחת  WIN/LINUXידע בפיתוח עצמים (Oriented objective)- חובה. יתרון ל- GUIיתרון ל- , HTML, ASP,NETיתרון ל- C#"
658,מרכז,Automation Developer,325029,"חברת CYBER מצליחה היושבת בתל אביב , קו רכבת, מעוניינת לגייס מפתח אוטומציה חזק לתפקיד פיתוח ב- PYTHON.  ","3+ ש""נ בפיתוח אוטומציה ה- JAVA או PYTHONניסיון ב Continuous Integrationניסיון ב- Seleniumשאר פרטי המשרה ימסרו ע""י החברה "
659,מרכז,system architect / senior java developer,324903,חברת סטארט אפ בתחום האינטרנט לאחר סבב גיוס הון בתחום האינטרנט בתל אביב דרוש senior java developer - ארכיטקט שיהיה HANDS ON בכפיפות ישירות לCTO במטרה להוביל את פיתוח צד שרת בחברה *המשרה כתובה בלשון זכר אך פונה לשני המינים*,"5 שנות ניסיון פיתוח - עדיפות לJAVA ניסיון עם NOSQL - חובה תואר במדעי המחשב או מקביל לזה (ממר""ם/8200) ניסיון עם Design patterns, multi-threading - יתרון ניסיון עם  AGILE/SCRUM - יתרון ניסיון עפ Linux/Ubuntu/iOS OS - יתרון ניסיון עם AWS - יתרון ניסיון עם MPP or caching platforms, video streaming, players - יתרון היכרות עם open sources like: ffmpeg, Kafka, Akka, Jetty, MongoDB, Redis, ElasticSearch - יתרוןלמשרות נוספות בתחום Java Developer "
660,מרכז,מעצב UI,324691,*המשרה כתובה בלשון זכר אך פונה לשני המינים*,2+ שנות ניסיון בעיצוב UI למוצר  הכרות עם טכנלוגיות (css/html וכו) אנגלית ברמה גבוהה!
661,שרון,Python Developer,324890,Python Developer  לחברה בהרצליה המונה 100 עובדים אשר עוסקת בפיתוח מערכת סקיוריטי ל-MOBILE ,חובה ניסיון מוכח בפיתוח בפייטון  חובה ניסיון בבניית תשתיות האוטומציה של צוות הפיתוח בפייטון
662,מרכז,Firmware Engineer for FPGA Team,324663,"לחברת תקשורת גדולה ומוכרת דרוש מהנדס Firmware להצטרפות לצוות הFPGA - מדובר ב""הסבת תחום"" לתחום החומרה. התפקיד כולל פן תכנותי רחב, ודורש עיסוק ברכיבי FPGA (ההכשרה תיעשה בחברה).","בעל תואר ראשון Bsc (תואר שני יתרון).ניסיון והבנה טובה בממשק חומרה - תוכנה - חובה!!3 ש""נ לפחות בפיתוח מערכות Embedded הכוללות מיקרוקונטרולרים/מיקרופרוססורים (מעבדי ARM גם מאוד רלוונטי)ניסיון בפרוטוקולי USB, I2C, SPI, storage, high speed serial I/F’sניסיון במצלמות - יתרון משמעותי מאוד!ניסיון עם C/C++ - יתרון משמעותי."
663,שרון,Reverse engineering / ++C,323170,לחברת וירטואליזציה למערכות ניהול תשתיות IT אשר יושבת בהרצליה דרוש מתכנת עבור משרה המשלבת מחקר ופיתוח ,At least 1  years software R&D experienceAt least 1 years C++ experienceAt least 1 years Java server-side experienceWindows internals/Win32 experience - user space is enough no need for kernelPython-major advantageLinux internals-advantageReverse engineering - advantage
